project_id,mp_id,constituency_id,state,district,latitude,longitude,work_category,work_description,implementing_agency,executing_agency,vendor_id,sanctioned_amount,estimated_cost,released_amount,expenditure_amount,recommended_date,sanction_date,start_date,expected_completion_date,actual_completion_date,status,utilization_certificate_filed,created_at,updated_at
MPLADS-MP-2020-00003,MP-MP-007,PC-MP-007,Madhya Pradesh,Jabalpur,22.647535,77.710041,ROADS,Construction of bridge/culvert on approach road to Shivpuri block,Madhya Pradesh Housing Board — Jabalpur Circle,Madhya Pradesh Housing Board — Jabalpur Circle,VEN-00785,3813038.0,3734894.43,3637041.7,3201344.58,2020-09-16,2020-12-05,2021-03-02,2022-01-26,2022-01-16,COMPLETED,True,2020-09-16T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-BR-2023-00007,MP-BR-010,PC-BR-006,Bihar,Gaya,26.122977,86.227689,ROADS,Construction of bridge/culvert on approach road to Sundarpur Gram Panchayat,Gaya Zilla Parishad,Gaya Zilla Parishad,VEN-00140,5044278.0,5263424.66,4873802.22,4591718.0,2023-09-15,2023-11-05,2023-12-26,2024-09-30,2024-12-15,COMPLETED,False,2023-09-15T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-UP-2024-00006,MP-UP-004,PC-UP-004,Uttar Pradesh,Meerut,27.640623,80.303708,ROADS,Construction of bridge/culvert on approach road to Ambedkar Nagar hamlet,Meerut Panchayati Raj Department,Meerut Municipal Corporation,VEN-00001,3731580.0,3763012.24,772528.04,656803.76,2024-09-21,2024-12-16,2025-03-20,2026-03-05,,ABANDONED,False,2024-09-21T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-HR-2019-00003,MP-HR-005,PC-HR-004,Haryana,Karnal,29.994631,75.55188,HEALTH,Construction of sub-health centre building at Nehru Nagar village,PWD Karnal Division,Karnal Zilla Parishad,VEN-00728,1212303.0,1197825.31,998726.76,880351.8,2019-05-07,2019-07-23,2019-11-08,2020-07-04,,DELAYED,False,2019-05-07T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-CG-2025-00008,MP-CG-008,PC-CG-006,Chhattisgarh,Raipur,21.225694,82.559153,IRRIGATION,Installation of community lift irrigation scheme at Shivpuri hamlet,PWD Raipur Division,Cantonment Board Raipur,VEN-00793,1231271.0,1207995.72,1181753.02,1144820.66,2025-07-02,2025-08-08,2025-08-21,2026-04-07,2026-04-09,COMPLETED,False,2025-07-02T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-TG-2021-00005,MP-TG-004,PC-TG-004,Telangana,Karimnagar,17.486528,79.316341,OTHER,Development work under MPLADS at Bhagwanpur hamlet,Karimnagar Panchayati Raj Department,PWD Karimnagar Division,VEN-00684,1194229.0,1197978.34,1146897.11,1113029.5,2021-06-26,2021-09-15,2021-10-12,2022-01-08,2022-02-21,COMPLETED,True,2021-06-26T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-KL-2025-00005,MP-KL-011,PC-KL-010,Kerala,Thrissur,10.176306,76.503023,ROADS,Construction of bridge/culvert on approach road to Kisanpur village,PWD Thrissur Division,Thrissur Rural Development Agency,VEN-00595,4751835.0,5215372.8,4578972.61,4111830.45,2025-10-06,2025-12-12,2025-12-23,2026-07-01,2026-07-22,COMPLETED,False,2025-10-06T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-MH-2021-00005,MP-MH-009,PC-MH-008,Maharashtra,Nashik,19.513161,74.865229,DISASTER_RELIEF,Flood-relief infrastructure repair at Deolali Gram Panchayat,Cantonment Board Nashik,Nashik Municipal Corporation,VEN-00133,1078531.0,1110482.65,1076695.95,1035946.38,2021-08-28,2021-10-11,2021-12-26,2022-02-17,2022-04-30,COMPLETED,True,2021-08-28T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-JH-2024-00004,MP-JH-009,,Jharkhand,Bokaro,24.007192,84.640634,ROADS,Construction of 0.7 km cement concrete road from Sundarpur Gram Panchayat to Gandhi Nagar hamlet,Bokaro Zilla Parishad,PWD Bokaro Division,VEN-00133,4372431.0,4186452.98,4321645.81,3922325.99,2024-01-16,2024-02-20,2024-02-29,2025-10-19,2025-10-03,COMPLETED,False,2024-10-27T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-WB-2021-00002,MP-WB-004,PC-WB-003,West Bengal,Murshidabad,22.532581,88.015008,ROADS,Widening and strengthening of village road at Bhagwanpur hamlet,Murshidabad Panchayati Raj Department,Murshidabad Zilla Parishad,VEN-00809,3926737.0,4156090.87,3886238.76,3673823.91,2021-05-22,2021-06-10,2021-08-15,2022-09-05,2022-08-28,COMPLETED,True,2021-05-22T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-AS-2022-00005,MP-AS-003,,Assam,Jorhat,26.937812,93.277512,PUBLIC_INFRASTRUCTURE,Renovation of panchayat bhawan at Nehru Nagar,PWD Jorhat Division,PWD Jorhat Division,VEN-00061,1844587.0,1986112.11,1770624.15,1523893.84,2022-12-01,2023-02-08,2023-03-26,2023-11-18,2024-01-21,COMPLETED,True,2022-12-01T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-KA-2024-00004,MP-KA-004,,Karnataka,Bengaluru Urban,16.089962,76.55101,SANITATION,Solid waste management unit at Shivpuri,Bengaluru Urban Rural Development Agency,Bengaluru Urban Rural Development Agency,VEN-00298,1432336.0,1452238.63,1409103.6,1241855.02,2024-12-07,2025-01-20,2025-03-10,2025-05-11,2025-04-29,COMPLETED,False,2024-12-07T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-HR-2020-00004,MP-HR-015,,Haryana,Gurugram,28.252001,77.068279,DRINKING_WATER,Construction of overhead water tank (30 KL capacity) at Vijaynagar,Cantonment Board Gurugram,Gurugram Rural Development Agency,VEN-00785,2413823.0,2358631.68,1976609.44,1856961.61,2020-08-20,2020-10-08,2021-01-14,2026-04-07,,DELAYED,False,2020-08-20T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-WB-2024-00003,MP-WB-017,,West Bengal,Murshidabad,23.409264,87.562902,SPORTS,Construction of open gymnasium at Lakshmipur block community park,Murshidabad Municipal Corporation,Murshidabad Zilla Parishad,VEN-00186,579342.0,589705.83,556113.81,487970.53,2024-06-29,2024-08-11,2024-11-22,2025-04-01,2025-06-13,COMPLETED,False,2024-06-29T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-AP-2024-00009,MP-AP-006,PC-AP-006,Andhra Pradesh,Guntur,15.334333,80.215361,ROADS,Construction of 4.2 km cement concrete road from Deolali Gram Panchayat to Fatehpur Gram Panchayat,Andhra Pradesh Housing Board — Guntur Circle,Cantonment Board Guntur,VEN-00212,2427142.0,2472802.46,1191178.34,920297.16,2024-05-02,2024-06-23,2024-07-05,2025-04-20,,DELAYED,False,2024-05-02T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-MP-2024-00004,MP-MP-002,PC-MP-002,Madhya Pradesh,Gwalior,22.10945,79.005563,ROADS,Construction of 3.4 km cement concrete road from Ambedkar Nagar village to Chandpur block,Gwalior Zilla Parishad,Gwalior Zilla Parishad,VEN-00520,5923280.0,6238375.63,5665329.9,4907202.15,2024-10-20,2024-12-06,2025-03-17,2026-04-26,2026-07-04,COMPLETED,True,2024-10-20T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-AP-2022-00010,MP-AP-012,,Andhra Pradesh,Vijayawada,15.235712,80.414228,DRINKING_WATER,Laying of 3.0 km drinking water supply pipeline in Nehru Nagar hamlet,Vijayawada Zilla Parishad,Vijayawada Municipal Corporation,VEN-00573,2176319.0,2091240.1,1177873.25,1176520.74,2022-09-14,2022-10-13,2023-01-03,2023-06-20,,DELAYED,False,2022-09-14T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-RJ-2023-00004,MP-RJ-012,PC-RJ-005,Rajasthan,Jaipur,27.534205,73.56935,ROADS,Construction of bridge/culvert on approach road to Nehru Nagar village,Jaipur Rural Development Agency,Jaipur Municipal Corporation,VEN-00832,2809041.0,2938377.71,2709704.38,2429931.66,2023-11-16,2024-01-17,2024-03-16,2024-11-24,2025-01-09,COMPLETED,True,2023-11-16T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-CG-2023-00009,MP-CG-012,PC-CG-010,Chhattisgarh,Korba,22.07004,81.358333,EDUCATION,"Provision of furniture and computer lab to Government School, Lakshmipur village",Chhattisgarh Housing Board — Korba Circle,Korba Municipal Corporation,VEN-00835,2840337.0,2962045.71,2396606.41,2068826.5,2023-10-05,2023-11-07,2024-02-22,2024-10-29,,DELAYED,False,2023-10-05T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-TN-2025-00002,MP-TN-010,,Tamil Nadu,Salem,10.625618,79.278168,SANITATION,Solid waste management unit at Krishnanagar block,Salem Rural Development Agency,PWD Salem Division,VEN-00529,405090.0,407650.14,386534.78,357301.51,2025-08-20,2025-11-14,2025-12-20,2026-06-03,2026-05-23,COMPLETED,True,2025-08-20T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-RJ-2021-00005,MP-RJ-021,PC-RJ-011,Rajasthan,Udaipur,27.710327,74.440987,EDUCATION,"Provision of furniture and computer lab to Government School, Ambedkar Nagar block",Udaipur Municipal Corporation,Udaipur Panchayati Raj Department,VEN-00409,2456206.0,2687716.35,2369970.81,2077364.14,2021-12-21,2022-03-20,2022-05-20,2022-10-17,2022-12-15,COMPLETED,True,2021-12-21T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-AP-2021-00011,MP-AP-017,,Andhra Pradesh,Guntur,15.54607,78.747242,IRRIGATION,Installation of community lift irrigation scheme at Rampur village,PWD Guntur Division,Cantonment Board Guntur,VEN-00890,3847833.0,3763574.07,2213077.78,2063103.17,2021-06-28,2021-09-14,2021-09-24,2022-09-09,,DELAYED,False,2021-06-28T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-KL-2019-00006,MP-KL-003,PC-KL-003,Kerala,Thiruvananthapuram,11.661223,75.940632,ELECTRICITY,Rural electrification of Ganeshpur hamlet,Thiruvananthapuram Rural Development Agency,PWD Thiruvananthapuram Division,VEN-00037,764616.0,791709.8,732208.53,631749.43,2019-09-18,2019-11-14,2020-03-07,2020-09-01,2020-10-13,COMPLETED,False,2019-09-18T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-MP-2022-00005,MP-MP-010,,Madhya Pradesh,Gwalior,22.224972,79.226641,HEALTH,Construction of sub-health centre building at Rampur Gram Panchayat,Gwalior Rural Development Agency,Cantonment Board Gwalior,VEN-00347,3003813.0,3005778.48,2968153.63,2947940.84,2022-10-31,2023-01-01,2023-01-15,2024-02-08,2024-01-26,COMPLETED,True,2022-10-31T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-HR-2024-00005,MP-HR-014,,Haryana,Gurugram,28.304871,75.609638,ROADS,Construction of bridge/culvert on approach road to Hanumangarh,Gurugram Municipal Corporation,Cantonment Board Gurugram,VEN-00029,4728844.0,4506570.06,4655915.16,4553615.22,2024-04-25,2024-07-16,2024-10-13,2025-10-21,2025-12-29,COMPLETED,False,2024-04-25T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-JH-2025-00005,MP-JH-007,PC-JH-005,Jharkhand,Jamshedpur,23.48139,85.04296,EDUCATION,"Provision of furniture and computer lab to Government School, Rampur village",Cantonment Board Jamshedpur,Jamshedpur Zilla Parishad,VEN-00267,797245.0,858407.3,518354.81,485296.39,2025-12-20,2026-01-27,2026-05-07,2026-10-01,,IN_PROGRESS,False,2025-12-20T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-PB-2025-00002,MP-PB-002,PC-PB-002,Punjab,Jalandhar,31.614558,75.027363,EDUCATION,"Provision of furniture and computer lab to Government School, Vijaynagar",Jalandhar Rural Development Agency,PWD Jalandhar Division,VEN-00852,2553250.0,2715038.9,332684.2,294253.17,2025-11-21,2026-02-13,2026-04-29,2026-10-26,,ABANDONED,False,2025-11-21T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-HR-2024-00006,MP-HR-011,,Haryana,Faridabad,29.765687,75.745963,HEALTH,Construction of sub-health centre building at Krishnanagar block,Faridabad Zilla Parishad,Haryana Housing Board — Faridabad Circle,VEN-00121,2517304.0,2603991.4,1842773.09,1641258.8,2024-09-11,2024-10-01,2024-11-13,2025-07-01,,DELAYED,False,2024-09-11T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-HR-2024-00007,MP-HR-014,,Haryana,Panipat,29.897563,77.130349,PUBLIC_INFRASTRUCTURE,Construction of public library at Deolali Gram Panchayat,Panipat Panchayati Raj Department,Panipat Panchayati Raj Department,VEN-00133,1944855.0,1998067.15,1916640.71,1648566.96,2024-06-16,2024-08-11,2024-10-31,2025-01-30,2025-03-23,COMPLETED,True,2024-06-16T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-TG-2024-00006,MP-TG-008,PC-TG-007,Telangana,Warangal,18.88039,80.081486,HEALTH,"Upgradation of Primary Health Centre, Devpur village",Warangal Rural Development Agency,Warangal Municipal Corporation,VEN-00121,2656482.0,2642031.59,2525893.76,2314959.69,2024-12-03,2025-01-03,2025-03-04,2025-11-15,2025-12-05,COMPLETED,True,2024-12-03T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-BR-2024-00008,MP-BR-005,,Bihar,Darbhanga,24.656479,85.203794,HEALTH,Purchase of ambulance for Ambedkar Nagar Gram Panchayat block,Darbhanga Zilla Parishad,Darbhanga Rural Development Agency,VEN-00125,3281675.0,3190445.1,4687239.92,4537162.0,2024-11-28,2025-02-20,2025-06-18,2026-07-09,2026-06-13,COMPLETED,False,2024-11-28T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-CG-2022-00010,MP-CG-004,PC-CG-002,Chhattisgarh,Korba,20.990656,81.79637,EDUCATION,"Renovation of school building and toilets at Government School, Kisanpur",Korba Municipal Corporation,Cantonment Board Korba,VEN-00441,881780.0,838491.57,579817.84,450161.8,2022-07-16,2022-08-21,2022-11-23,2026-02-09,,DELAYED,False,2022-07-16T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-JH-2025-00006,MP-JH-007,PC-JH-005,Jharkhand,Dhanbad,22.646134,84.354682,HEALTH,Purchase of ambulance for Hanumangarh Gram Panchayat block,Dhanbad Panchayati Raj Department,Dhanbad Rural Development Agency,VEN-00441,2255182.0,2408331.53,781318.87,781318.87,2025-12-04,2025-12-30,2026-03-17,2027-03-18,,IN_PROGRESS,False,2025-12-04T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-AP-2025-00012,MP-AP-004,PC-AP-004,Andhra Pradesh,Vijayawada,16.765011,79.438891,SPORTS,Construction of village sports ground/stadium at Ravipur block,Vijayawada Municipal Corporation,Vijayawada Panchayati Raj Department,VEN-00105,1216712.0,1293245.74,235805.62,235805.62,2025-11-21,2026-02-07,2026-05-11,2027-02-04,,IN_PROGRESS,False,2025-11-21T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-GJ-2025-00002,MP-GJ-019,,Gujarat,Surat,21.583676,70.132222,SPORTS,"Provision of sports equipment to youth club, Nehru Nagar Gram Panchayat",Surat Zilla Parishad,Surat Municipal Corporation,VEN-00705,2312080.0,2530775.32,2305567.47,2064873.54,2025-06-29,2025-07-18,2025-09-01,2026-02-26,2026-03-03,COMPLETED,True,2025-06-29T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-HR-2025-00008,MP-HR-004,PC-HR-003,Haryana,Faridabad,28.392136,75.312175,EDUCATION,"Renovation of school building and toilets at Government School, Hanumangarh",Faridabad Municipal Corporation,Cantonment Board Faridabad,VEN-00428,647723.0,661977.47,350005.94,258191.47,2025-09-17,2025-11-18,2026-02-16,2025-09-22,,DELAYED,False,2025-09-17T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-JH-2023-00007,MP-JH-005,PC-JH-003,Jharkhand,Dhanbad,24.478134,84.569982,RAILWAYS,Passenger amenities upgrade at Ambedkar Nagar Gram Panchayat railway halt,Dhanbad Municipal Corporation,Dhanbad Panchayati Raj Department,VEN-00768,2663382.0,2696511.71,2576292.99,2394235.93,2023-08-06,2023-09-20,2023-11-25,2024-07-12,2024-07-03,COMPLETED,True,2023-08-06T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-TG-2025-00007,MP-TG-009,PC-TG-008,Telangana,Karimnagar,18.013778,78.138984,ROADS,Construction of 3.1 km cement concrete road from Nehru Nagar village to Ambedkar Nagar,PWD Karimnagar Division,Karimnagar Panchayati Raj Department,VEN-00585,1338832.0,1287033.1,188206.63,188206.63,2025-10-12,2026-01-01,2026-03-13,2027-04-30,,IN_PROGRESS,False,2025-10-12T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-TN-2024-00003,MP-TN-021,,Tamil Nadu,Tiruchirappalli,11.760022,79.468129,DRINKING_WATER,Construction of overhead water tank (100 KL capacity) at Ravipur hamlet,Tiruchirappalli Municipal Corporation,Tamil Nadu Housing Board — Tiruchirappalli Circle,VEN-00133,897320.0,960688.06,882315.42,847923.2,2024-06-22,2024-07-22,2024-08-10,2025-02-03,2025-01-15,COMPLETED,True,2024-06-22T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-RJ-2022-00006,MP-RJ-007,,Rajasthan,Udaipur,27.251984,73.226043,HEALTH,"Upgradation of Primary Health Centre, Chandpur village",PWD Udaipur Division,Cantonment Board Udaipur,VEN-00121,3297586.0,3220092.99,3159293.45,2831496.87,2022-04-04,2022-06-27,2022-08-05,2023-03-18,2023-05-30,COMPLETED,True,2022-04-04T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-BR-2025-00009,MP-BR-004,PC-BR-002,Bihar,Muzaffarpur,25.339216,85.219748,COMMUNITY_HALLS,Renovation of marriage hall at Ambedkar Nagar Gram Panchayat Gram Panchayat,Muzaffarpur Rural Development Agency,Muzaffarpur Rural Development Agency,VEN-00409,665178.0,645380.31,642394.47,583115.08,2025-10-20,2025-12-10,2025-12-26,2026-05-17,2026-04-29,COMPLETED,False,2025-10-20T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-OD-2024-00004,MP-OD-013,PC-OD-009,Odisha,Sambalpur,20.011499,85.393862,PUBLIC_INFRASTRUCTURE,Construction of bus shelter/stand at Krishnanagar Gram Panchayat,Cantonment Board Sambalpur,Odisha Housing Board — Sambalpur Circle,VEN-00634,564190.0,604303.21,499412.57,322809.66,2024-04-05,2024-04-21,2024-05-12,2025-10-03,,DELAYED,False,2024-04-05T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-HR-2023-00009,MP-HR-012,PC-HR-009,Haryana,Karnal,29.578493,77.148292,PUBLIC_INFRASTRUCTURE,Construction of bus shelter/stand at Ambedkar Nagar village,Karnal Zilla Parishad,Haryana Housing Board — Karnal Circle,VEN-00121,1213693.0,1324185.57,1198834.48,1088357.02,2023-05-01,2023-06-27,2023-07-20,2024-04-08,2024-04-10,COMPLETED,True,2023-05-01T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-JH-2023-00008,MP-JH-009,,Jharkhand,Bokaro,24.556436,86.220867,DRINKING_WATER,Construction of overhead water tank (50 KL capacity) at Lakshmipur Gram Panchayat,PWD Bokaro Division,Cantonment Board Bokaro,VEN-00882,1413897.0,1489637.51,1373623.79,1365685.55,2023-10-03,2023-10-23,2023-12-01,2024-05-05,2024-05-10,COMPLETED,True,2023-10-03T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-OD-2023-00005,MP-OD-007,,Odisha,Sambalpur,21.309078,86.147562,ROADS,Construction of 3.2 km cement concrete road from Devpur to Anandpur,PWD Sambalpur Division,PWD Sambalpur Division,VEN-00527,2813096.0,2694501.84,2721297.97,2514267.51,2023-05-11,2023-08-03,2023-10-07,2024-10-05,2024-09-27,COMPLETED,True,2023-05-11T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-KA-2021-00005,MP-KA-007,PC-KA-005,Karnataka,Mangaluru,14.68424,74.727467,ELECTRICITY,Transformer capacity augmentation at Fatehpur block substation,Mangaluru Panchayati Raj Department,Mangaluru Panchayati Raj Department,VEN-00309,355581.0,366814.04,342469.01,333822.92,2021-06-14,2021-08-09,2021-10-03,2022-01-04,2022-01-01,COMPLETED,True,2021-06-14T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-RJ-2023-00007,MP-RJ-013,PC-RJ-006,Rajasthan,Bikaner,27.642172,75.025444,RAILWAYS,Passenger amenities upgrade at Chandpur hamlet railway halt,Bikaner Panchayati Raj Department,PWD Bikaner Division,VEN-00391,1738270.0,1813876.14,908793.77,845354.88,2023-11-12,2024-01-09,2024-01-21,2025-06-25,,DELAYED,False,2023-11-12T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-TN-2024-00004,MP-TN-020,PC-TN-014,Tamil Nadu,Tiruchirappalli,10.050423,79.228872,DRINKING_WATER,Installation of 4 solar-powered borewell hand pumps in Bhagwanpur hamlet,Tiruchirappalli Municipal Corporation,Tiruchirappalli Rural Development Agency,VEN-00149,1388942.0,1513653.11,7192004.6,1306800.23,2024-12-20,2025-03-10,2025-06-27,2025-09-26,2025-10-26,COMPLETED,True,2024-12-20T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-MH-2021-00006,MP-MH-005,PC-MH-005,Maharashtra,Aurangabad,19.561847,74.67881,DRINKING_WATER,Construction of overhead water tank (30 KL capacity) at Devpur hamlet,Aurangabad Municipal Corporation,Aurangabad Panchayati Raj Department,VEN-00180,1091718.0,1134323.03,1047475.0,943050.16,2021-12-23,2022-02-27,2022-06-02,2023-01-06,2023-02-09,COMPLETED,True,2021-12-23T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-UP-2023-00007,MP-UP-002,PC-UP-002,Uttar Pradesh,Meerut,26.969967,80.395654,EDUCATION,"Renovation of school building and toilets at Government School, Gandhi Nagar Gram Panchayat",Uttar Pradesh Housing Board — Meerut Circle,Meerut Panchayati Raj Department,VEN-00003,1097476.0,1054158.78,284957.01,273424.16,2023-09-20,2023-11-24,2023-12-18,2024-09-21,,ABANDONED,False,2023-09-20T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-TN-2019-00005,MP-TN-011,,Tamil Nadu,Chennai,11.65438,79.25836,DRINKING_WATER,Installation of 9 solar-powered borewell hand pumps in Manpur village,Chennai Zilla Parishad,Chennai Rural Development Agency,VEN-00272,526219.0,525037.81,138138.9,136253.02,2019-08-28,2019-10-20,2020-01-03,2020-06-28,,ABANDONED,False,2019-08-28T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-HR-2019-00010,MP-HR-015,,Haryana,Gurugram,28.592879,76.287395,ROADS,Widening and strengthening of village road at Bhagwanpur village,Gurugram Rural Development Agency,Gurugram Zilla Parishad,VEN-00441,3727245.0,4006109.9,1770747.74,1747396.43,2019-11-04,2019-12-11,2020-03-11,2020-12-14,,ABANDONED,False,2019-11-04T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-MP-2020-00006,MP-MP-011,PC-MP-009,Madhya Pradesh,Bhopal,23.660144,78.505928,ROADS,Widening and strengthening of village road at Rampur Gram Panchayat,PWD Bhopal Division,Bhopal Zilla Parishad,VEN-00879,4352903.0,4536563.48,4344747.01,3985757.7,2020-04-07,2020-05-15,2020-07-02,2020-12-30,2021-02-18,COMPLETED,True,2020-04-07T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-TN-2024-00006,MP-TN-010,,Tamil Nadu,Coimbatore,10.549106,78.638623,EDUCATION,"Provision of furniture and computer lab to Government School, Fatehpur Gram Panchayat",Coimbatore Panchayati Raj Department,Coimbatore Zilla Parishad,VEN-00423,892668.0,962073.94,879711.22,842773.57,2024-09-16,2024-10-14,2024-11-28,2025-08-18,2025-11-14,COMPLETED,True,2024-09-16T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-MP-2024-00007,MP-MP-009,,Madhya Pradesh,Bhopal,22.913118,78.383154,DRINKING_WATER,Laying of 4.3 km drinking water supply pipeline in Ganeshpur block,Madhya Pradesh Housing Board — Bhopal Circle,Madhya Pradesh Housing Board — Bhopal Circle,VEN-00417,892568.0,909700.66,534570.69,464775.2,2024-07-21,2024-10-16,2025-01-15,2025-06-22,,DELAYED,False,2024-07-21T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-CG-2024-00011,MP-CG-003,,Chhattisgarh,Bilaspur,21.660042,81.292243,ROADS,Widening and strengthening of village road at Ambedkar Nagar,Bilaspur Zilla Parishad,Bilaspur Municipal Corporation,VEN-00734,1232259.0,1175290.68,1139527.67,998245.56,2024-08-30,2024-09-23,2024-12-22,2025-11-14,,DELAYED,False,2024-08-30T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-JH-2021-00009,MP-JH-006,PC-JH-004,Jharkhand,Dhanbad,23.171659,85.236058,IRRIGATION,Construction of check dam near Anandpur village,Dhanbad Municipal Corporation,PWD Dhanbad Division,VEN-00435,3839713.0,3763434.55,3759435.14,3604063.26,2021-06-07,2021-07-01,2021-09-21,2022-08-14,2022-08-21,COMPLETED,True,2021-06-07T09:00:00Z,2026-09-04T04:00:00Z
